"44;""entrepreneur"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";75;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"37;""blue-collar"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";65;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"37;""blue-collar"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";168;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"36;""blue-collar"";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";179;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"46;""self-employed"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";49;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"58;""blue-collar"";""married"";""professional.course"";""unknown"";""no"";""yes"";""telephone"";""jun"";""thu"";25;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"34;""management"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";221;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"45;""unknown"";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";484;8;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"43;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";119;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"34;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";773;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"45;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";135;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"23;""services"";""single"";""professional.course"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";169;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"33;""admin."";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";104;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"45;""self-employed"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";870;11;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"26;""self-employed"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";400;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"52;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";112;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"34;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";283;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"31;""services"";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";56;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"31;""services"";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";224;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"54;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";172;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"35;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";636;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"53;""technician"";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";40;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"37;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";63;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"34;""services"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";396;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"49;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";487;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"55;""housemaid"";""divorced"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";221;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"30;""blue-collar"";""single"";""unknown"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";116;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"30;""blue-collar"";""single"";""unknown"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";400;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"45;""blue-collar"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";222;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"35;""blue-collar"";""married"";""unknown"";""no"";""no"";""yes"";""telephone"";""jun"";""thu"";78;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"35;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";92;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"52;""retired"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";48;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"35;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""yes"";""telephone"";""jun"";""thu"";97;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"58;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";69;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"48;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";333;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"28;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";78;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"24;""admin."";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";131;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"32;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";155;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"40;""housemaid"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";397;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"41;""housemaid"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";41;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"46;""admin."";""married"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";93;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"29;""services"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";133;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"46;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";57;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"36;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";21;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"32;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";47;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"48;""admin."";""married"";""high.school"";""no"";""yes"";""yes"";""telephone"";""jun"";""thu"";89;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"41;""services"";""divorced"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";163;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"50;""housemaid"";""married"";""unknown"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";86;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"41;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";142;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"28;""technician"";""single"";""professional.course"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";492;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"41;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""yes"";""telephone"";""jun"";""thu"";327;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"30;""technician"";""married"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";189;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"42;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";812;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""yes"""
"52;""management"";""divorced"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""jun"";""thu"";73;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"46;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";428;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"41;""technician"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";41;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"23;""services"";""single"";""professional.course"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";202;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"28;""unknown"";""single"";""unknown"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";169;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"33;""self-employed"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";271;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"45;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";232;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"38;""services"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";305;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"44;""management"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";175;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"30;""technician"";""single"";""professional.course"";""no"";""unknown"";""unknown"";""telephone"";""jun"";""thu"";67;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"26;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""yes"";""telephone"";""jun"";""thu"";81;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"57;""retired"";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";647;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"52;""blue-collar"";""divorced"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";910;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""yes"""
"30;""blue-collar"";""single"";""unknown"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";65;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"35;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""jun"";""thu"";21;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"58;""admin."";""married"";""unknown"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";292;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"46;""blue-collar"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";1446;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""yes"""
"26;""admin."";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";463;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"52;""self-employed"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";60;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"48;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";141;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"45;""admin."";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";60;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"49;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";1149;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""yes"""
"58;""retired"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";179;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"31;""blue-collar"";""divorced"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";166;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"41;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";67;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"27;""admin."";""single"";""university.degree"";""no"";""no"";""yes"";""telephone"";""jun"";""thu"";263;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"43;""blue-collar"";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";133;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"33;""services"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";124;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"40;""entrepreneur"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";331;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"36;""self-employed"";""divorced"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";174;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"58;""housemaid"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";190;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"43;""unemployed"";""married"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";409;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"31;""admin."";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";145;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"32;""services"";""single"";""basic.9y"";""no"";""no"";""yes"";""telephone"";""jun"";""thu"";139;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"59;""technician"";""married"";""unknown"";""unknown"";""unknown"";""unknown"";""telephone"";""jun"";""thu"";247;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"38;""services"";""married"";""basic.4y"";""no"";""no"";""yes"";""telephone"";""jun"";""thu"";90;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"30;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";52;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"40;""admin."";""divorced"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";170;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"45;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";100;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"46;""admin."";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";70;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"41;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";89;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"31;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";91;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"31;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";47;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"41;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";52;8;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"39;""services"";""divorced"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";81;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"30;""self-employed"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";39;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"49;""blue-collar"";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";225;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"56;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""yes"";""telephone"";""jun"";""thu"";36;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"43;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";287;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"53;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";627;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"29;""blue-collar"";""single"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";83;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"37;""services"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";106;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"52;""technician"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";166;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"45;""blue-collar"";""married"";""unknown"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";264;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"57;""technician"";""divorced"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";72;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"57;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";452;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"36;""management"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";22;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"36;""blue-collar"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";272;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"50;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";152;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"40;""entrepreneur"";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";85;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"39;""blue-collar"";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";247;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"28;""technician"";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";508;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""yes"""
"40;""management"";""married"";""university.degree"";""no"";""unknown"";""unknown"";""telephone"";""jun"";""thu"";315;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"28;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""yes"";""telephone"";""jun"";""thu"";109;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"39;""blue-collar"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";414;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"32;""entrepreneur"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";107;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"37;""technician"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";218;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"49;""entrepreneur"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";285;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"49;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";290;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"40;""unemployed"";""divorced"";""high.school"";""no"";""no"";""yes"";""telephone"";""jun"";""thu"";257;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"57;""services"";""married"";""high.school"";""unknown"";""no"";""yes"";""telephone"";""jun"";""thu"";267;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"42;""housemaid"";""divorced"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";150;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"41;""management"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";21;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"53;""services"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";108;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"44;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";153;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"47;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";202;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"56;""retired"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";60;20;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"40;""services"";""divorced"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";265;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"31;""blue-collar"";""single"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";590;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""yes"""
"45;""housemaid"";""married"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";126;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"56;""technician"";""married"";""professional.course"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";48;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"49;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";234;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"29;""entrepreneur"";""divorced"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";53;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"39;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";370;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"38;""services"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";419;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"58;""retired"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";355;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"37;""blue-collar"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";280;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"50;""blue-collar"";""married"";""basic.4y"";""no"";""unknown"";""unknown"";""telephone"";""jun"";""thu"";80;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"59;""retired"";""married"";""high.school"";""unknown"";""no"";""yes"";""telephone"";""jun"";""thu"";222;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"59;""retired"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";251;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"35;""admin."";""single"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";117;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"31;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";237;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"41;""management"";""married"";""unknown"";""unknown"";""no"";""yes"";""telephone"";""jun"";""thu"";636;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""yes"""
"55;""retired"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";147;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"41;""blue-collar"";""single"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";83;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"42;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";164;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"47;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";103;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
