"35;""admin."";""married"";""university.degree"";""unknown"";""yes"";""yes"";""cellular"";""aug"";""wed"";156;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";206;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"33;""technician"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";317;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"30;""technician"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";176;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"35;""technician"";""married"";""professional.course"";""unknown"";""yes"";""yes"";""cellular"";""aug"";""wed"";69;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"44;""management"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";244;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"46;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";114;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"35;""admin."";""single"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";132;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"41;""housemaid"";""married"";""basic.6y"";""unknown"";""no"";""no"";""cellular"";""aug"";""wed"";186;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"30;""technician"";""married"";""professional.course"";""no"";""no"";""yes"";""cellular"";""aug"";""wed"";128;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"30;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";78;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"44;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";128;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"30;""technician"";""married"";""professional.course"";""no"";""no"";""yes"";""cellular"";""aug"";""wed"";100;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"51;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";96;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"32;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";1842;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"51;""admin."";""married"";""university.degree"";""unknown"";""unknown"";""unknown"";""cellular"";""aug"";""wed"";332;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"33;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";159;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""admin."";""single"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""aug"";""wed"";127;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"31;""technician"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";303;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"45;""blue-collar"";""married"";""high.school"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";969;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"59;""retired"";""married"";""university.degree"";""no"";""no"";""yes"";""cellular"";""aug"";""wed"";295;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"38;""management"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";157;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"32;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";823;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"38;""management"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";58;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"33;""technician"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";703;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"43;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""aug"";""wed"";618;8;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"47;""services"";""married"";""high.school"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";370;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"31;""services"";""single"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";55;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"58;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";225;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"58;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";460;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"32;""technician"";""single"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";93;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"35;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";455;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"51;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""aug"";""wed"";214;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"52;""admin."";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";139;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"44;""technician"";""divorced"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";57;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"38;""management"";""married"";""university.degree"";""unknown"";""no"";""yes"";""cellular"";""aug"";""wed"";107;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"46;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";239;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"36;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";142;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"56;""admin."";""married"";""university.degree"";""unknown"";""yes"";""yes"";""cellular"";""aug"";""wed"";287;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"39;""technician"";""married"";""professional.course"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";86;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"40;""management"";""married"";""high.school"";""no"";""no"";""yes"";""cellular"";""aug"";""wed"";258;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";185;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"39;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";458;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"54;""services"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";211;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"57;""admin."";""single"";""university.degree"";""unknown"";""yes"";""yes"";""cellular"";""aug"";""wed"";73;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"33;""admin."";""single"";""university.degree"";""unknown"";""yes"";""yes"";""cellular"";""aug"";""wed"";121;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"54;""services"";""married"";""basic.4y"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";900;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"57;""admin."";""single"";""university.degree"";""unknown"";""yes"";""yes"";""cellular"";""aug"";""wed"";143;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"57;""admin."";""single"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";334;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"57;""admin."";""single"";""university.degree"";""unknown"";""no"";""no"";""cellular"";""aug"";""wed"";112;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"55;""entrepreneur"";""divorced"";""high.school"";""unknown"";""no"";""no"";""cellular"";""aug"";""wed"";88;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"32;""technician"";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";123;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"29;""technician"";""single"";""professional.course"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";106;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"40;""technician"";""married"";""professional.course"";""unknown"";""yes"";""yes"";""cellular"";""aug"";""wed"";115;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"46;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";73;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"42;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";71;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"33;""admin."";""single"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";110;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"57;""admin."";""married"";""university.degree"";""unknown"";""no"";""no"";""cellular"";""aug"";""wed"";846;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"42;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";334;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";105;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""admin."";""divorced"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";109;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"42;""unemployed"";""married"";""university.degree"";""unknown"";""no"";""yes"";""cellular"";""aug"";""wed"";110;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"58;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";233;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"48;""unemployed"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";57;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"30;""technician"";""married"";""university.degree"";""unknown"";""no"";""yes"";""cellular"";""aug"";""wed"";96;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"42;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";58;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"44;""admin."";""married"";""university.degree"";""unknown"";""no"";""yes"";""cellular"";""aug"";""wed"";227;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"48;""management"";""married"";""university.degree"";""unknown"";""no"";""no"";""cellular"";""aug"";""wed"";127;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"36;""admin."";""divorced"";""university.degree"";""unknown"";""yes"";""yes"";""cellular"";""aug"";""wed"";283;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"54;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";104;9;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"41;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";206;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"31;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";91;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"31;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";170;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"41;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";460;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"33;""technician"";""single"";""university.degree"";""unknown"";""unknown"";""unknown"";""cellular"";""aug"";""wed"";690;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"45;""self-employed"";""married"";""basic.6y"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";100;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"31;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";127;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"40;""technician"";""married"";""professional.course"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";192;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"35;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";114;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"32;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";159;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"29;""technician"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";183;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"29;""technician"";""married"";""university.degree"";""no"";""no"";""yes"";""cellular"";""aug"";""wed"";80;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"55;""technician"";""married"";""university.degree"";""unknown"";""no"";""no"";""cellular"";""aug"";""wed"";144;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"45;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";132;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"57;""admin."";""single"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";86;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"52;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";269;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"54;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";73;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"54;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";261;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"31;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";409;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";100;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"54;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";60;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";165;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"31;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";94;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"45;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";325;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"54;""blue-collar"";""married"";""basic.4y"";""unknown"";""unknown"";""unknown"";""cellular"";""aug"";""wed"";88;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"29;""technician"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";201;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"57;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";182;6;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"54;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";403;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"50;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";1149;5;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"39;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";130;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"33;""technician"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""aug"";""wed"";827;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"40;""management"";""married"";""high.school"";""no"";""no"";""yes"";""cellular"";""aug"";""wed"";119;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"40;""management"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";286;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"39;""management"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";271;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"39;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";169;5;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"30;""technician"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";143;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"52;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";81;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"59;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";145;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"44;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";641;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"34;""technician"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";62;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"46;""blue-collar"";""married"";""basic.6y"";""unknown"";""no"";""no"";""cellular"";""aug"";""wed"";151;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"31;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";87;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";202;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";270;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"30;""admin."";""married"";""high.school"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";299;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"57;""admin."";""single"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";404;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"39;""technician"";""married"";""professional.course"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";657;6;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"58;""retired"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";180;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"52;""technician"";""married"";""professional.course"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";203;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"33;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";66;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"32;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";78;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"56;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";78;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"53;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";79;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"54;""services"";""married"";""basic.4y"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";250;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"60;""retired"";""married"";""basic.9y"";""unknown"";""no"";""no"";""cellular"";""aug"";""wed"";707;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"32;""admin."";""single"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";141;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"50;""services"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";737;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"55;""technician"";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";150;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";324;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"35;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";156;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"31;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";112;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"58;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";328;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"31;""technician"";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";156;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"31;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";376;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"44;""management"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";260;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"46;""admin."";""married"";""high.school"";""no"";""no"";""yes"";""cellular"";""aug"";""wed"";871;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"32;""technician"";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";89;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"48;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";110;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"57;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""cellular"";""aug"";""wed"";175;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"57;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";122;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"57;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";145;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""entrepreneur"";""married"";""unknown"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";98;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""entrepreneur"";""married"";""unknown"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";165;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"40;""management"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";838;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"34;""entrepreneur"";""married"";""unknown"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";684;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"44;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""yes"";""cellular"";""aug"";""wed"";310;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"46;""unemployed"";""married"";""basic.9y"";""unknown"";""no"";""no"";""cellular"";""aug"";""wed"";98;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"33;""self-employed"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""aug"";""wed"";79;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"44;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";15;12;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"34;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";1038;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"52;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";559;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
